"market_id","discounts","weekend","Location","p","q"
1633,-3,0,"Clarke Quay",6.92428769096779,17.2458470777528
1634,-3,0,"Clarke Quay",6.45703524777913,19.8848450934675
1635,-2,0,"Clarke Quay",9.38730626764827,17.1418937778956
1636,-2,1,"MBS",13.7458553234485,18.736698256269
1637,-1,1,"Orchard",14.3922097886488,17.1729949518742
1638,-2,0,"MBS",9.99247817948033,21.1200337684999
1639,-2,1,"MBS",10.9521691358774,19.6258942285938
1640,-2,0,"Orchard",7.92875583489021,18.4634885701645
1641,-2,0,"Clarke Quay",6.17744829954851,17.6828312817135
1642,-2,1,"Orchard",13.1846762701236,15.932046840727
1643,-2,1,"Clarke Quay",14.3725011986561,17.4303270378189
1644,-2,0,"Orchard",8.72196569348916,19.0891451045859
1645,-3,1,"Orchard",11.1922442229194,18.5128966440071
1646,-2,1,"MBS",12.483714022961,19.1872391021892
1647,-1,0,"MBS",7.95922254570493,19.138957256872
1648,-3,1,"Orchard",11.231965530646,16.2083190506528
1649,-1,0,"Orchard",8.94280014990431,18.4811564496754
1650,-2,1,"Clarke Quay",13.8180641309729,15.8004000483485
1651,-2,0,"Clarke Quay",6.34005341273258,16.6673651480657
1652,-3,1,"MBS",11.4182943875186,20.1106653185242
1653,-3,1,"Clarke Quay",13.9857952924704,17.4173415748894
1654,-3,1,"Clarke Quay",13.1039060228172,17.091515629111
1655,-2,0,"Clarke Quay",8.83131534844578,16.7630837822477
1656,-1,0,"Orchard",10.2738186641345,15.3171740158677
1657,-2,1,"Clarke Quay",13.1669872373553,15.5899591556856
1658,-3,0,"MBS",8.12967977449508,20.969687784074
1659,-2,0,"Orchard",7.53430375127909,19.1209218252725
1660,-1,1,"Clarke Quay",12.2453505988234,14.9373845457981
1661,-3,0,"Clarke Quay",6.06317029307869,19.9916166087348
1662,-3,1,"MBS",11.0601060390223,20.4754047070769
1663,-3,1,"Orchard",10.2273227508431,18.4561175941843
1664,-3,1,"Orchard",12.917758549159,14.8878651621856
1665,-1,1,"MBS",13.0396067604507,18.8135422396525
1666,-3,0,"Clarke Quay",4.78858759329383,19.1574720140876
1667,-2,1,"MBS",11.9089711108487,21.0894057928847
1668,-2,0,"MBS",6.80726924360762,22.6245394255916
1669,-3,0,"Clarke Quay",4.79134544188268,20.039417738307
1670,-1,0,"Clarke Quay",9.83710724451934,18.6856585593642
1671,-2,0,"Clarke Quay",8.17442980939697,17.3973738955562
1672,-3,1,"Orchard",10.0721700981849,18.9764521446815
1673,-3,1,"Orchard",13.9242324785985,16.0019437309101
1674,-2,0,"Orchard",7.04782192064781,17.8087469434997
1675,-3,0,"Orchard",6.5896300449993,19.6285650158312
1676,-2,1,"Orchard",12.7099770482428,18.0261118067281
1677,-2,0,"Orchard",5.08667767576595,20.3349115783019
1678,-3,1,"Clarke Quay",12.2766510175533,16.3522710358011
1679,-3,0,"MBS",6.66341459368911,21.1985050690003
1680,-3,0,"MBS",6.87286882270193,22.941241435455
1681,-2,1,"Orchard",13.9137410136281,16.3959558996037
1682,-1,0,"Clarke Quay",9.5431167439777,18.0580156073323
1683,-1,0,"Clarke Quay",8.15614388711138,17.58322607278
1684,-3,0,"Orchard",6.87122741074805,19.8254212310906
1685,-2,1,"MBS",10.9241792175619,19.7291552462569
1686,-2,0,"Orchard",11.5366652632432,16.857018889245
1687,-2,0,"MBS",6.56246178979002,20.9015941395369
1688,-2,1,"Clarke Quay",11.6536580183297,14.7105959742494
1689,-1,1,"Clarke Quay",15.6966050955041,13.8087399415683
1690,-2,1,"Clarke Quay",13.4311547216724,16.420717838374
1691,-3,0,"Clarke Quay",5.57903163685129,20.0934069312002
1692,-3,0,"Clarke Quay",7.24176227596299,16.6278167789237
1693,-2,0,"MBS",6.98684041887747,20.2551553216417
1694,-1,1,"Clarke Quay",14.0584486519043,17.7353216706233
1695,-1,0,"Clarke Quay",10.0020234346497,16.5650889328519
1696,-2,1,"Orchard",11.8905646691437,17.5604177973588
1697,-2,1,"Clarke Quay",11.8291508781703,16.5584892395375
1698,-2,0,"MBS",8.00889223418276,20.6969709977571
1699,-1,1,"Orchard",12.4658703316563,16.8543090407771
1700,-1,1,"Clarke Quay",13.9703066762863,16.0258085046559
1701,-3,1,"Orchard",10.0935214125571,17.7606790826794
1702,-2,0,"Orchard",6.98078482047521,18.0398111046187
1703,-3,0,"Clarke Quay",8.73878567388832,14.5827462732571
1704,-2,0,"MBS",9.05442419013864,22.3414434052644
1705,-1,0,"MBS",9.1747633352218,22.2030425406321
1706,-3,1,"Orchard",10.3883114940643,16.7047625112486
1707,-2,0,"Clarke Quay",8.91989582729175,17.3719445642442
1708,-1,1,"MBS",12.9960188242122,20.8772658926064
1709,-2,1,"MBS",12.5837075208222,20.7064362626411
1710,-3,1,"MBS",10.9762284739628,21.7884873817644
1711,-1,0,"Orchard",8.01383967144265,16.9213332461189
1712,-2,0,"MBS",9.49635047695462,22.8290928577207
1713,-1,1,"Orchard",13.0183743987961,15.3573528408316
1714,-2,0,"Orchard",9.94006304096207,17.7838848214022
1715,-1,0,"Clarke Quay",9.30887496062639,17.4868385001325
1716,-2,0,"Orchard",7.90989865077793,17.641340356649
1717,-3,1,"MBS",10.3462166743508,20.4474758646436
1718,-2,1,"MBS",13.2041835707754,18.4065114020813
1719,-2,0,"Clarke Quay",8.21273114262458,19.5162942244445
1720,-1,1,"MBS",14.7938181020926,18.6926041767165
1721,-3,1,"Clarke Quay",10.8886455112489,17.8148951935899
1722,-3,0,"MBS",9.05935599123319,20.6799548374444
1723,-2,0,"Clarke Quay",8.3537347444923,17.447961874693
1724,-1,1,"Orchard",12.6449567813343,15.5435003645778
1725,-3,0,"MBS",7.12221249365485,21.6926200628565
1726,-1,1,"Orchard",13.6996479445003,14.0565365777909
1727,-2,1,"Orchard",13.1056172943,15.0286244100144
1728,-3,0,"MBS",5.08716083615485,21.3800228869842
1729,-2,0,"Orchard",8.80460244822223,16.5190199132165
1730,-1,1,"Orchard",12.8923653563364,16.6610061383989
1731,-1,0,"MBS",8.6971870087661,22.2498940439417
1732,-3,0,"Orchard",7.32653154766705,16.8214100821015
1733,-2,1,"Clarke Quay",12.5793819438045,17.1439850486944
1734,-1,1,"Clarke Quay",13.9712265211879,16.9139314927271
1735,-1,1,"Orchard",12.7838013373399,15.6185671290412
1736,-1,0,"Clarke Quay",7.98993650464211,17.9522323461565
1737,-2,0,"Orchard",8.89017915352626,18.3785213258589
1738,-1,0,"Clarke Quay",10.1194284229662,16.6847766859695
1739,-2,0,"MBS",6.56894839622011,21.4948414546387
1740,-1,0,"Orchard",8.20498654952402,18.2052335164486
1741,-1,0,"MBS",8.20774939328812,20.8361120500227
1742,-2,0,"Clarke Quay",5.84848854694223,18.5201028365897
1743,-1,1,"Clarke Quay",13.7123472809585,16.0052113400599
1744,-2,1,"Orchard",13.6642130119625,18.0507332864052
1745,-3,1,"Clarke Quay",12.1196458875601,17.813845735826
1746,-1,1,"Clarke Quay",13.4300559988318,15.3703749277565
1747,-3,1,"Clarke Quay",12.5201767059359,15.4949940247007
1748,-1,0,"Orchard",12.2151321814745,15.5324516685801
1749,-3,0,"Orchard",4.47889245747086,21.0893284722126
1750,-2,0,"Clarke Quay",5.95152732654431,19.3169154551448
1751,-1,1,"Clarke Quay",14.1791837017599,15.2089029122794
1752,-1,0,"MBS",10.9551993289428,20.4046349033466
1753,-2,1,"MBS",11.102406382248,20.3154264201531
1754,-2,0,"MBS",7.65102774010104,20.0538076306581
1755,-2,0,"Clarke Quay",9.57429248035705,17.6740462140333
1756,-3,0,"Clarke Quay",8.36725284761897,19.3405163863693
1757,-1,0,"Orchard",9.21804194819888,17.8254473240334
1758,-1,1,"Orchard",14.0844052421557,16.1497977500611
1759,-2,0,"MBS",8.60496021172695,20.0412767657195
1760,-2,0,"Clarke Quay",7.85509904134904,18.640849010195
1761,-3,0,"Clarke Quay",8.77011310748867,16.5443729113653
1762,-1,1,"Orchard",13.000361609473,14.8466701707826
1763,-2,1,"MBS",12.1806180227319,19.8663382201403
1764,-1,0,"MBS",10.1308563468518,19.8999783207751
1765,-2,1,"MBS",13.9655534977271,21.3822787831392
1766,-3,0,"Clarke Quay",8.32128677203799,16.6230093060891
1767,-3,0,"Orchard",4.4913288615805,19.9252418925588
1768,-1,1,"Clarke Quay",13.9913072245715,16.8093994813364
1769,-1,1,"Orchard",13.7240098533767,17.1885879174276
1770,-3,0,"Orchard",6.55041603240863,18.7140674991364
1771,-2,1,"MBS",14.0885517901918,18.2124679634749
1772,-2,1,"Orchard",11.3022492500891,17.2830913230855
1773,-3,0,"Clarke Quay",7.541023568356,20.1692442077592
1774,-2,1,"MBS",14.4647269983785,19.2503755089866
1775,-3,1,"Clarke Quay",12.4336805845959,14.738682635144
1776,-1,1,"Orchard",12.0984777763633,18.3742202404686
1777,-3,1,"Orchard",11.491831510263,17.7945869057836
1778,-3,1,"MBS",10.8194358152622,20.5567103205314
1779,-3,1,"Orchard",10.8857946354409,17.5392390611694
1780,-3,1,"Clarke Quay",10.9293108850214,17.3855548376959
1781,-2,1,"Clarke Quay",13.9101296685429,16.3014946466838
1782,-2,1,"MBS",11.6463599057458,19.6729531140901
1783,-1,0,"MBS",10.014929300145,20.2695466015875
1784,-3,0,"MBS",6.84741206271416,20.6449379438222
1785,-1,0,"Clarke Quay",7.60319581297228,18.3985489687886
1786,-3,1,"MBS",12.5183389235702,20.8476679588814
1787,-2,0,"Orchard",9.46816974798314,17.7751212396622
1788,-2,1,"Clarke Quay",13.6375989107334,17.2149502210844
1789,-1,0,"MBS",9.94108291686621,18.9385897797643
1790,-1,1,"Clarke Quay",14.4647810524107,15.8224022582672
1791,-3,1,"MBS",12.2772298748864,20.4786353652789
1792,-1,1,"MBS",11.2127437885614,19.325623237986
1793,-3,1,"Orchard",13.522453388458,17.8045876428294
1794,-3,1,"Orchard",9.92440932539821,17.0029873263156
1795,-1,1,"MBS",12.3830788106942,19.9729793031587
1796,-2,0,"MBS",8.61127997816853,20.8461923412708
1797,-2,0,"Clarke Quay",8.52739532798608,17.8579726379738
1798,-3,1,"Orchard",12.3528150048575,16.6131679139278
1799,-3,1,"MBS",14.1092903552443,19.395291609524
1800,-2,0,"Clarke Quay",8.9406368857,16.4985170652525
1801,-1,0,"Clarke Quay",8.02142838108472,16.6999216212344
1802,-2,0,"Clarke Quay",6.55933924894771,18.0657617374129
1803,-1,1,"Orchard",15.8247848596939,15.0302834663053
1804,-3,0,"MBS",6.92914113929561,22.7921772507092
1805,-1,0,"MBS",9.29219339615348,21.9413574417878
1806,-1,1,"Orchard",15.5268624234237,15.5560502508329
1807,-1,1,"Orchard",13.6019942322238,16.5805945065813
1808,-1,1,"MBS",13.4430684653427,19.0348208836892
1809,-2,0,"Orchard",7.08641850938576,18.5048438293602
1810,-3,1,"Clarke Quay",12.623434409069,15.2837369343637
1811,-2,1,"Clarke Quay",12.0299235379138,17.2749719599389
1812,-1,0,"MBS",6.30919410578333,21.3098493648146
1813,-3,0,"Clarke Quay",5.78360044180927,19.4428785521959
1814,-1,0,"Clarke Quay",8.78928400417109,17.25937665876
1815,-2,0,"MBS",6.73723597066521,20.9697662798309
1816,-1,0,"Clarke Quay",9.29322476734422,17.1342762395258
1817,-1,1,"MBS",14.3022467037108,18.4819717375109
1818,-1,1,"Clarke Quay",12.2862592224797,17.9514485966025
1819,-2,1,"Clarke Quay",12.7319542527224,16.8432309560759
1820,-2,1,"Orchard",14.1708425268834,16.3470701627115
1821,-1,0,"Orchard",9.2153691342937,16.1514618470524
1822,-3,1,"MBS",12.4266008679683,21.2835212756439
1823,-1,0,"MBS",6.88745406488625,21.7156434087176
1824,-2,1,"MBS",12.9929847480535,18.64722622257
1825,-2,0,"MBS",9.73014724875434,20.4439730210696
1826,-1,1,"Clarke Quay",15.6778154829093,16.0315262883902
1827,-2,1,"Clarke Quay",12.1626359413299,15.5350048910335
1828,-2,1,"MBS",14.4310598949357,20.4745770225627
1829,-1,0,"Clarke Quay",10.0277746151887,16.8280819872273
1830,-2,0,"MBS",9.9121150964043,21.1651132324465
1831,-2,0,"Orchard",8.99558704402529,17.5744677970763
1832,-2,1,"Orchard",11.2375103576599,17.0488219766033
1833,-3,1,"Orchard",12.5441204921909,14.8930197072777
1834,-2,0,"Clarke Quay",5.31757916094566,18.24103820094
1835,-2,1,"Clarke Quay",14.3371555368422,15.7900819316614
1836,-3,0,"Orchard",8.70596131168254,18.4748718892759
1837,-2,0,"Orchard",7.91816438903934,16.1592391513258
1838,-2,1,"Clarke Quay",10.9439653378424,18.903458443403
1839,-1,0,"Clarke Quay",10.5612422688693,18.1183693298683
1840,-1,1,"Orchard",14.8778090064733,14.4177792408524
1841,-3,0,"MBS",8.64943020235921,21.1475854610135
1842,-3,0,"Clarke Quay",6.59755506922997,17.6675832520308
1843,-1,0,"Orchard",8.91381252908011,17.4178937567717
1844,-1,0,"Clarke Quay",10.8031509182163,17.5270872797385
1845,-1,0,"Clarke Quay",9.87567635194873,17.9305014717244
1846,-2,0,"MBS",6.52922417488044,20.8862133089263
1847,-1,1,"Orchard",14.6803909275341,15.2731680817574
1848,-1,1,"MBS",14.3114225032919,17.8681251773569
1849,-1,0,"Orchard",9.89928460920932,17.3899013553003
1850,-3,0,"MBS",7.3166931258541,19.7825782726392
1851,-2,0,"Clarke Quay",8.0985393425354,15.3214048871809
1852,-2,1,"Orchard",14.1864511451402,17.3765867093027
1853,-3,0,"Clarke Quay",7.10343306928585,20.7217563783518
1854,-3,1,"Orchard",13.6347550728857,15.7275889233183
1855,-3,1,"MBS",11.0751992868559,21.2235028436669
1856,-1,0,"MBS",9.62439886729149,20.1802977826445
1857,-1,1,"Clarke Quay",11.8789416821678,18.5348429586321
1858,-3,0,"Clarke Quay",7.20169015879585,18.9532988531715
1859,-2,1,"MBS",12.9872917102627,19.7100181099848
1860,-1,1,"MBS",13.0221949694782,17.689766063495
1861,-2,0,"Orchard",6.33214080538603,19.9168852781047
1862,-1,1,"Orchard",11.5947956799882,16.8517485449591
1863,-3,1,"MBS",11.5496410266191,18.8216894019754
1864,-3,0,"MBS",4.80877477849862,22.3938159458374
1865,-3,1,"MBS",11.8426791172167,19.9518822815994
1866,-2,0,"Orchard",6.99954011504827,19.559436815142
1867,-3,0,"Clarke Quay",7.98312628458053,16.8410408254457
1868,-3,1,"Orchard",12.8040974364543,16.0403076544544
1869,-2,0,"Orchard",7.62213265551625,19.677053600625
1870,-2,1,"Orchard",14.4118374090874,17.1527470642263
1871,-1,1,"Orchard",16.676928877322,15.8247501052413
1872,-2,0,"Orchard",9.20271171468251,19.0601680880066
1873,-1,1,"Clarke Quay",14.5889796796086,15.9095411400256
1874,-2,1,"MBS",12.1002948304471,19.3679688979067
1875,-3,0,"MBS",6.0895027509683,22.5104526863793
1876,-1,1,"MBS",14.0881909193063,20.0146276661728
1877,-2,0,"Clarke Quay",9.39593991541931,19.7156633137614
1878,-2,1,"Orchard",11.5051911762146,15.2824220791815
1879,-1,0,"Orchard",8.06870458452201,18.2388834108058
1880,-1,1,"MBS",13.5302965244613,19.889646320639
1881,-2,1,"Orchard",12.1636858981744,16.8635583955524
1882,-3,1,"Clarke Quay",11.5268687948935,15.6787433540681
1883,-2,1,"MBS",11.737354207166,20.8728237885032
1884,-2,0,"Orchard",6.03197861657955,18.2049249504463
1885,-2,0,"MBS",9.84409519902828,20.5838138993164
1886,-2,0,"Orchard",8.88520480498609,18.4649493035248
1887,-2,1,"Clarke Quay",13.6764458762638,17.4457340723427
1888,-2,0,"MBS",5.74402411428943,20.5701241454697
1889,-3,0,"MBS",3.85791056596902,24.1527865651946
1890,-1,1,"Clarke Quay",14.9912452435239,14.747396021292
1891,-2,0,"MBS",8.56769305828178,19.4271339970102
1892,-2,0,"MBS",8.92316813438564,21.8527365987266
1893,-1,0,"Clarke Quay",10.0998677330171,18.0963261067564
1894,-2,1,"Orchard",14.0191739928823,15.7478297358539
1895,-2,0,"Clarke Quay",8.21317588015921,18.6529527661587
1896,-1,0,"Orchard",6.92301678682503,17.6781658651644
1897,-2,0,"MBS",7.79088489646849,20.9535259727137
1898,-1,1,"MBS",15.8933918278462,17.959580852316
1899,-1,0,"Clarke Quay",8.24418954721615,17.5971651718879
1900,-1,0,"Clarke Quay",7.85597231835957,18.8061125773175
1901,-2,0,"Orchard",6.03669687537911,20.5189790978064
1902,-2,0,"Clarke Quay",8.29685616748563,17.3958008534783
1903,-2,1,"Clarke Quay",13.854527537594,16.0400777788473
1904,-2,1,"Orchard",14.398221905466,17.4376463964325
1905,-3,1,"MBS",12.6547040034831,19.3436060277319
1906,-3,0,"Orchard",7.68538642531867,15.5532686167336
1907,-1,1,"MBS",15.6818819897972,18.6730427915493
1908,-2,1,"MBS",12.2654017899483,18.9808310939146
1909,-2,1,"Clarke Quay",11.8442402104701,16.079341488761
1910,-2,1,"MBS",14.2252318433398,20.3082008919149
1911,-2,1,"MBS",15.6578032712596,20.6190963713854
1912,-1,1,"Clarke Quay",13.9066055766482,15.0069146702724
1913,-2,1,"Clarke Quay",14.2782042883847,16.8919230374744
1914,-3,1,"MBS",13.1705432646529,19.3205805293039
1915,-3,1,"MBS",11.4732567867571,20.4051790658419
1916,-1,1,"MBS",14.4186781458199,20.0128976285464
1917,-1,0,"Orchard",9.56743159936151,17.4299587187603
1918,-1,1,"MBS",14.6692679824524,17.8140006549131
1919,-3,0,"Clarke Quay",6.38363108350149,18.3377755835064
1920,-1,1,"Clarke Quay",12.6744526308381,17.3489089398798
1921,-2,1,"Clarke Quay",13.3374292981272,13.9953380190765
1922,-2,0,"MBS",6.41052783311356,22.8899804652917
1923,-2,1,"Orchard",12.1193988568041,15.3731504727657
1924,-2,1,"MBS",14.2198767004649,18.9119927125859
1925,-1,1,"Clarke Quay",13.3820636856302,16.1186091795929
1926,-3,1,"Orchard",12.4971126820476,18.0445131450005
1927,-2,1,"Clarke Quay",12.0124011430648,17.1826487435242
1928,-2,0,"Clarke Quay",8.36402636501441,17.919925952398
1929,-2,0,"Orchard",9.01994659368843,18.1881625120144
1930,-3,0,"Clarke Quay",8.21026390708528,17.0678534902669
1931,-3,1,"MBS",12.6663580865195,19.4709221006739
1932,-2,1,"Orchard",13.0878900422339,17.6336393926908
1933,-3,0,"MBS",6.08243239811659,22.6422574219216
1934,-2,0,"Clarke Quay",7.41996093164119,17.0145228274269
1935,-2,0,"MBS",8.99060892260941,21.1426519061062
1936,-2,0,"Orchard",9.80854708145886,15.7181368346669
1937,-2,0,"Orchard",8.19149867894613,17.3059398568073
1938,-3,1,"MBS",11.6174711845826,21.4021847915657
1939,-1,0,"Clarke Quay",7.17020529962748,16.1638521747404
1940,-2,1,"Clarke Quay",12.2406792530715,15.1006461825834
1941,-2,1,"MBS",15.1551577396689,19.723793802992
1942,-2,0,"Clarke Quay",6.08510767434086,18.1426533787769
1943,-2,0,"Clarke Quay",7.04163805381214,19.7228879916728
1944,-1,0,"Orchard",9.34258476411762,17.1604574171851
1945,-3,0,"MBS",3.36457659887246,23.7454873789267
1946,-1,1,"Clarke Quay",15.8249889213383,15.9007844289601
1947,-1,0,"Clarke Quay",8.55385283667542,17.0718617123022
1948,-2,1,"MBS",12.6573365557022,19.3667407990023
1949,-3,0,"Orchard",7.59736504827775,17.7862203062155
1950,-3,0,"MBS",10.8675283515613,22.3823201002417
1951,-1,1,"Clarke Quay",12.8247662645687,16.7137639368132
1952,-1,1,"Clarke Quay",13.2904790311972,16.8275609075125
1953,-1,0,"MBS",9.60541898386095,19.8565369671286
1954,-2,0,"MBS",6.0610151125534,21.7277018010687
1955,-1,0,"Orchard",9.22805874225573,18.7647252977294
1956,-1,0,"Clarke Quay",9.20214260894558,17.0600450259898
1957,-3,0,"Orchard",7.30186606283103,18.3692032713452
1958,-2,0,"Clarke Quay",8.14013406840405,18.306895129939
1959,-2,0,"Orchard",8.75392612068798,17.1913131946181
1960,-3,0,"MBS",6.93886084462906,23.4896337338625
1961,-2,1,"Orchard",12.9961923509826,15.0734442122875
1962,-3,0,"Clarke Quay",8.53558866392161,19.7434986478848
1963,-1,1,"Clarke Quay",14.6313625922887,15.3327268149765
1964,-3,1,"MBS",12.5295007327828,21.0923692804581
1965,-1,0,"Clarke Quay",8.72055716226929,15.6405440078579
1966,-3,1,"Clarke Quay",15.0883829741963,16.4118891343303
1967,-1,1,"Orchard",13.860536768937,16.9461628805084
1968,-2,1,"MBS",12.4576504460139,18.499957805433
1969,-2,0,"Orchard",8.13417530654011,17.1645884682403
1970,-1,1,"MBS",15.2050711948501,18.5909892480452
1971,-1,0,"MBS",9.21862184557645,21.5345245060088
1972,-2,1,"Clarke Quay",12.8949932638417,15.7865040640505
1973,-2,1,"Orchard",12.0330103860807,16.7593688079064
1974,-1,1,"Orchard",15.9853448119006,16.578674529027
1975,-3,0,"Orchard",6.28764330574267,17.7288311062772
1976,-1,1,"MBS",14.5663609399592,19.6646135107373
1977,-2,1,"Clarke Quay",14.5289803937853,16.1842779923423
1978,-2,0,"Orchard",5.80072756519014,17.9938216888486
1979,-1,1,"MBS",15.4917726782068,17.5862458187228
1980,-2,1,"MBS",13.8263652328942,19.8700948938551
1981,-2,0,"MBS",7.74646450730713,21.3757271790586
1982,-3,0,"Clarke Quay",8.05219055681047,19.3990029990622
1983,-2,0,"Clarke Quay",7.18793826779403,17.8042469040114
1984,-3,0,"Clarke Quay",6.64578849368443,16.9626180567783
1985,-3,0,"MBS",6.22964809623122,22.9330028783627
1986,-1,1,"Orchard",14.4555346510939,15.1636110560189
1987,-1,0,"MBS",8.70722327510592,20.7667288892696
1988,-2,1,"MBS",13.0675412923885,21.1852711676576
1989,-1,1,"Clarke Quay",15.6343638735939,14.9324040108919
1990,-1,1,"MBS",16.0848351730814,19.5071377408563
1991,-3,0,"Clarke Quay",5.94207811206866,17.9318212940332
1992,-1,1,"MBS",15.2181962417047,19.3164131152639
1993,-1,1,"Orchard",14.6374878972413,15.9280552632504
1994,-3,1,"Clarke Quay",12.7412107145535,15.8926231033718
1995,-1,1,"Clarke Quay",14.4988468476927,14.470567637264
1996,-1,0,"Orchard",8.3015332635034,17.9258770318428
1997,-1,1,"Orchard",14.053542817633,16.2283933536376
1998,-2,1,"MBS",12.2680393619656,20.1434271360519
1999,-3,0,"Orchard",6.74051594999189,19.1665980472356
2000,-3,1,"Clarke Quay",11.3035048365122,16.8877620157672
2001,-1,0,"MBS",8.71692330302916,20.1299346262958
2002,-2,0,"Clarke Quay",9.00851624589099,17.7326797561821
2003,-2,0,"MBS",6.46762074777969,21.2246004544885
2004,-2,1,"Clarke Quay",13.7606091658919,17.3389230640971
2005,-1,1,"Orchard",14.2949236883531,16.0266740309296
2006,-3,0,"MBS",8.03049715140164,20.3694831082027
2007,-1,1,"Clarke Quay",11.7707442348118,15.3077349185087
2008,-3,0,"Orchard",7.52507649057376,17.5937806488171
2009,-3,0,"Orchard",7.80252635731961,20.144755673473
2010,-3,1,"Clarke Quay",11.301276436409,16.7885993606644
2011,-1,0,"Clarke Quay",8.98167359403832,16.673163897128
2012,-3,0,"Orchard",6.68186375682476,19.3120156243655
2013,-3,0,"Clarke Quay",9.09183472278018,17.8953757634528
2014,-2,0,"MBS",8.51562771268094,21.4938152002508
2015,-3,0,"MBS",6.78881148190695,21.3276191738912
2016,-2,0,"Clarke Quay",8.15084411672099,19.0472321578992
2017,-3,1,"Orchard",11.0404577811727,16.3071622492157
2018,-3,0,"Clarke Quay",7.31333934355686,18.2944535602479
2019,-2,0,"Clarke Quay",6.69687217250703,17.9474235765285
2020,-3,1,"Orchard",12.3649407497177,17.4982882631583
2021,-2,0,"Orchard",5.78683343910437,19.2365900418499
2022,-3,1,"Orchard",11.872571359381,18.1734224020796
2023,-1,0,"Clarke Quay",10.7380719059265,18.6894649160181
2024,-3,1,"Orchard",11.5381125334648,17.3715992649926
2025,-1,0,"Clarke Quay",9.69665104140423,16.6170578270995
2026,-2,0,"Clarke Quay",10.3136437401532,16.0196614034047
2027,-2,1,"MBS",14.179350510916,18.6472907623114
2028,-3,0,"Clarke Quay",7.75207784843336,18.0543592394229
2029,-2,0,"Orchard",9.33430642523047,19.3246487021053
2030,-3,1,"Orchard",10.135770668492,16.8030051230162
2031,-2,0,"MBS",6.67779381482382,20.5678856560632
2032,-1,1,"MBS",16.3645993050686,17.4097336571479
2033,-1,0,"MBS",8.48531732158068,21.344900802708
2034,-1,1,"Clarke Quay",15.5347185344131,16.0537525925309
2035,-3,1,"MBS",12.401004449987,18.8915630757647
2036,-3,1,"Clarke Quay",10.46832207276,17.8928775699696
2037,-1,0,"Clarke Quay",9.87036913144459,17.0219224563801
2038,-1,1,"Clarke Quay",13.6138222892187,17.3882953258164
2039,-3,0,"Orchard",6.68260409919887,19.7478901869026
2040,-1,1,"MBS",13.271056847094,19.0521908820185
2041,-3,0,"Orchard",8.22541100541843,17.9332882639527
2042,-3,1,"Clarke Quay",13.0431577284311,17.131143749186
2043,-3,0,"Clarke Quay",7.28802876343847,16.7024929816838
2044,-3,1,"Clarke Quay",12.7824726273947,16.2984927208226
2045,-3,1,"Orchard",9.87027819541614,18.6397337862944
2046,-3,1,"Clarke Quay",11.844206603073,16.5546645440834
2047,-1,0,"Orchard",8.29161584657737,17.7942738753631
2048,-2,0,"MBS",7.07756345197168,21.4402107385805
2049,-3,1,"Clarke Quay",10.8644388324499,16.8441273694587
2050,-3,0,"MBS",6.33054533743622,20.8402474951035
2051,-2,0,"Orchard",6.98266885230862,18.3087983388476
2052,-1,1,"MBS",12.6718318548315,19.3170562497772
2053,-3,1,"Clarke Quay",10.3692152514619,18.6494874399305
2054,-2,0,"MBS",10.5565104424841,21.2516269912529
2055,-1,0,"Clarke Quay",9.56397404214611,17.2060905995603
2056,-2,0,"Clarke Quay",8.20203489468966,18.2976545451467
2057,-1,1,"MBS",15.6521362595545,18.103516556317
2058,-2,0,"Clarke Quay",6.89551711272018,19.153601287521
2059,-3,0,"MBS",7.08192371047411,21.6775336070417
2060,-3,0,"MBS",8.24086630106829,21.1161623513261
2061,-2,0,"Clarke Quay",7.68687118837682,19.2694795334276
2062,-3,0,"MBS",5.25508037722619,21.3850386619914
2063,-2,1,"Orchard",12.5931608727569,18.1512835767471
2064,-1,1,"Orchard",13.1827571287926,16.7577338477835
2065,-2,0,"Orchard",8.58547336581374,17.8880853278053
2066,-1,1,"MBS",14.9535658362682,17.9629752307353
2067,-2,1,"MBS",12.9911730404979,19.3405358881685
2068,-2,1,"MBS",12.629139149898,20.0591152294815
2069,-1,0,"MBS",5.87416214458269,19.9992046703102
2070,-3,0,"MBS",6.59117256008088,21.1028917711215
2071,-2,1,"Clarke Quay",13.9304585866598,16.6207623189759
2072,-1,1,"MBS",12.7890379542358,19.3109992365303
2073,-3,1,"MBS",12.1508697099487,19.1240375995414
2074,-2,0,"Orchard",8.13803235621776,17.2952892907561
2075,-3,1,"Orchard",10.5978739322837,17.9368120662722
2076,-1,1,"MBS",15.4531246915862,16.6386052693594
2077,-3,1,"MBS",12.8141642655683,20.4641471077981
2078,-2,0,"Orchard",8.57150054428778,15.5453150534202
2079,-3,0,"Orchard",6.31502056757223,18.3391501938983
2080,-1,1,"Orchard",15.6385128818781,14.3935610800874
2081,-1,0,"Clarke Quay",8.05504775192548,16.7238759144888
2082,-1,1,"MBS",14.0192706044111,17.9124573576815
2083,-1,1,"Clarke Quay",12.4958523151243,17.0021511960435
2084,-1,1,"MBS",13.0310978721231,19.3646770327226
2085,-2,1,"Clarke Quay",12.786081675024,16.3061065300352
2086,-1,0,"MBS",9.4142829693346,17.9720947397508
2087,-1,0,"Orchard",8.14674958432518,16.6023044963416
2088,-1,1,"MBS",13.2110931374521,19.2631463188113
2089,-2,0,"Clarke Quay",7.80002979171003,17.2219499511319
